id,year,sex_label,sex,marital_status,marital_satisfaction,ideal_number_of_children,extramarital_affair_label,extramarital_affair,health_label,health,happiness_label,happiness,perfectlyPredictableHappiness
553,2002,Female,-1,Married,3,NA,NA,NA,Excellent,5,NA,NA,NA
557,2002,Female,-1,Divorced,NA,2,Yes,1,NA,NA,NA,NA,NA
564,2002,Female,-1,Married,3,3,No,-1,Very good,4,NA,NA,NA
566,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
574,2002,Male,1,Divorced,NA,NA,No,-1,Good,3,Neither happy nor unhappy,4,5.412520191166162
578,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
579,2002,Male,1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
581,2002,Female,-1,Separated,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
585,2002,Female,-1,Widowed,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
586,2002,Female,-1,Widowed,NA,NA,No,-1,Poor,1,Neither happy nor unhappy,4,4.931002347779515
589,2002,Male,1,Married,NA,NA,NA,NA,Fair,2,NA,NA,NA
597,2002,Male,1,Never married,NA,NA,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
601,2002,Male,1,Married,3,2,No,-1,Good,3,NA,NA,NA
606,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
611,2002,Female,-1,Divorced,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
613,2002,Female,-1,Divorced,NA,2,No,-1,Very good,4,NA,NA,NA
617,2002,Male,1,Married,3,5,No,-1,Very good,4,NA,NA,NA
619,2002,Male,1,Divorced,NA,NA,Yes,1,Excellent,5,Completely happy,7,5.894038034552808
622,2002,Female,-1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
626,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
634,2002,Female,-1,Divorced,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
639,2002,Female,-1,Widowed,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
641,2002,Female,-1,Widowed,NA,4,No,-1,NA,NA,NA,NA,NA
644,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
647,2002,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
651,2002,Female,-1,Married,2,NA,No,-1,Poor,1,NA,NA,NA
653,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Neither happy nor unhappy,4,5.894038034552808
657,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
659,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
663,2002,Female,-1,Widowed,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
669,2002,Female,-1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
672,2002,Female,-1,Never married,NA,3,NA,NA,Excellent,5,NA,NA,NA
674,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Neither happy nor unhappy,4,5.653279112859485
676,2002,Female,-1,Divorced,NA,NA,Yes,1,Good,3,Fairly happy,5,5.412520191166162
678,2002,Male,1,Married,3,3,No,-1,NA,NA,NA,NA,NA
680,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
681,2002,Female,-1,Divorced,NA,NA,Yes,1,Excellent,5,Very happy,6,5.894038034552808
683,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
684,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
686,2002,Female,-1,Married,3,2,NA,NA,Very good,4,NA,NA,NA
687,2002,Female,-1,Divorced,NA,2,No,-1,Excellent,5,NA,NA,NA
688,2002,Male,1,Married,2,NA,No,-1,Good,3,NA,NA,NA
689,2002,Female,-1,Never married,NA,NA,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
691,2002,Female,-1,Never married,NA,NA,NA,NA,Fair,2,NA,NA,NA
694,2002,Female,-1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
697,2002,Male,1,Divorced,NA,NA,Yes,1,Very good,4,NA,NA,NA
705,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
709,2002,Female,-1,Married,2,2,Yes,1,Excellent,5,NA,NA,NA
712,2002,Female,-1,Married,3,3,No,-1,Good,3,NA,NA,NA
718,2002,Female,-1,Never married,NA,3,NA,NA,Good,3,NA,NA,NA
721,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
723,2002,Male,1,Married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
725,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
729,2002,Male,1,Separated,NA,NA,No,-1,Poor,1,Very happy,6,4.931002347779515
731,2002,Female,-1,Widowed,NA,2,No,-1,NA,NA,NA,NA,NA
732,2002,Male,1,Widowed,NA,NA,No,-1,Good,3,NA,NA,NA
735,2002,Female,-1,Married,3,NA,NA,NA,Excellent,5,NA,NA,NA
738,2002,Female,-1,Married,3,2,No,-1,Excellent,5,NA,NA,NA
739,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
743,2002,Female,-1,Divorced,NA,1,NA,NA,Good,3,NA,NA,NA
744,2002,Female,-1,Married,3,NA,NA,NA,Excellent,5,NA,NA,NA
751,2002,Female,-1,Widowed,NA,NA,NA,NA,Poor,1,NA,NA,NA
753,2002,Female,-1,Married,2,NA,No,-1,Very good,4,NA,NA,NA
761,2002,Female,-1,Divorced,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
762,2002,Male,1,Divorced,NA,NA,NA,NA,Excellent,5,NA,NA,NA
766,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
773,2002,Female,-1,Married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
774,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
779,2002,Male,1,Married,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
784,2002,Male,1,Married,NA,NA,Yes,1,Poor,1,Fairly happy,5,4.931002347779515
785,2002,Female,-1,Married,2,3,No,-1,NA,NA,NA,NA,NA
786,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
787,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
792,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
793,2002,Male,1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
803,2002,Female,-1,Widowed,NA,NA,No,-1,Poor,1,Fairly happy,5,4.931002347779515
807,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
808,2002,Male,1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
812,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,NA,NA,NA
818,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Fairly happy,5,5.171761269472838
825,2002,Male,1,Never married,NA,2,NA,NA,Excellent,5,NA,NA,NA
826,2002,Female,-1,Married,3,2,No,-1,NA,NA,NA,NA,NA
829,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
830,2002,Male,1,Married,3,2,No,-1,Excellent,5,NA,NA,NA
832,2002,Male,1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
834,2002,Female,-1,Married,3,2,No,-1,Very good,4,NA,NA,NA
835,2002,Male,1,Married,3,NA,No,-1,Good,3,NA,NA,NA
837,2002,Male,1,Married,3,0,No,-1,Excellent,5,NA,NA,NA
838,2002,Male,1,Separated,NA,NA,Yes,1,NA,NA,NA,NA,NA
842,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
843,2002,Male,1,Married,3,4,No,-1,Very good,4,NA,NA,NA
845,2002,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
848,2002,Female,-1,Married,3,2,No,-1,Good,3,NA,NA,NA
849,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
850,2002,Female,-1,Divorced,NA,NA,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
853,2002,Male,1,Divorced,NA,2,No,-1,NA,NA,NA,NA,NA
855,2002,Male,1,Married,2,4,No,-1,Very good,4,NA,NA,NA
857,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
859,2002,Male,1,Married,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
861,2002,Female,-1,Divorced,NA,2,Yes,1,Very good,4,NA,NA,NA
865,2002,Female,-1,Never married,NA,NA,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
868,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
869,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
872,2002,Male,1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
878,2002,Female,-1,Married,2,3,No,-1,Good,3,NA,NA,NA
879,2002,Male,1,Divorced,NA,NA,Yes,1,Good,3,NA,NA,NA
884,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Fairly happy,5,5.171761269472838
888,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
892,2002,Female,-1,Married,3,2,No,-1,Very good,4,NA,NA,NA
900,2002,Female,-1,Married,3,NA,No,-1,Good,3,NA,NA,NA
901,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Completely happy,7,5.653279112859485
903,2002,Male,1,Married,2,NA,No,-1,Fair,2,NA,NA,NA
908,2002,Female,-1,Widowed,NA,NA,No,-1,Very good,4,Completely happy,7,5.653279112859485
909,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
912,2002,Female,-1,Married,3,2,No,-1,Very good,4,NA,NA,NA
913,2002,Male,1,Married,3,NA,No,-1,Good,3,NA,NA,NA
914,2002,Female,-1,Divorced,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
916,2002,Female,-1,Widowed,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
926,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
931,2002,Female,-1,Widowed,NA,NA,NA,NA,Very good,4,NA,NA,NA
936,2002,Male,1,Separated,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
937,2002,Female,-1,Divorced,NA,NA,NA,NA,Excellent,5,NA,NA,NA
938,2002,Female,-1,Divorced,NA,NA,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
940,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
942,2002,Female,-1,Widowed,NA,5,NA,NA,NA,NA,NA,NA,NA
949,2002,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
950,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
952,2002,Female,-1,Divorced,NA,NA,Yes,1,Very good,4,Very happy,6,5.653279112859485
954,2002,Female,-1,Married,3,NA,NA,NA,Very good,4,NA,NA,NA
957,2002,Male,1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
959,2002,Male,1,Married,NA,NA,No,-1,Fair,2,Fairly happy,5,5.171761269472838
960,2002,Male,1,Married,1,2,NA,NA,Good,3,NA,NA,NA
966,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
967,2002,Male,1,Married,NA,NA,No,-1,Fair,2,Fairly happy,5,5.171761269472838
968,2002,Female,-1,Never married,NA,3,NA,NA,Very good,4,NA,NA,NA
971,2002,Male,1,Married,3,2,No,-1,Good,3,NA,NA,NA
973,2002,Female,-1,Divorced,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
978,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
984,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
987,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
991,2002,Female,-1,Divorced,NA,NA,No,-1,Good,3,NA,NA,NA
998,2002,Male,1,Divorced,NA,3,Yes,1,Good,3,NA,NA,NA
999,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1000,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1007,2002,Female,-1,Never married,NA,3,NA,NA,Good,3,NA,NA,NA
1008,2002,Male,1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1009,2002,Female,-1,Widowed,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1010,2002,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1011,2002,Female,-1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1014,2002,Male,1,Married,2,2,No,-1,Very good,4,NA,NA,NA
1017,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
1019,2002,Female,-1,Married,2,2,No,-1,NA,NA,NA,NA,NA
1024,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1032,2002,Male,1,Married,3,NA,NA,NA,Good,3,NA,NA,NA
1033,2002,Male,1,Married,3,3,No,-1,Good,3,NA,NA,NA
1034,2002,Male,1,Divorced,NA,2,NA,NA,Very good,4,NA,NA,NA
1035,2002,Male,1,Married,3,NA,NA,NA,Excellent,5,NA,NA,NA
1038,2002,Female,-1,Widowed,NA,4,No,-1,NA,NA,NA,NA,NA
1041,2002,Female,-1,Separated,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
1043,2002,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1044,2002,Female,-1,Married,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1045,2002,Male,1,Married,3,2,NA,NA,NA,NA,NA,NA,NA
1052,2002,Male,1,Widowed,NA,2,NA,NA,NA,NA,NA,NA,NA
1053,2002,Female,-1,Divorced,NA,NA,No,-1,Good,3,NA,NA,NA
1058,2002,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
1060,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1063,2002,Male,1,Never married,NA,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
1064,2002,Male,1,Never married,NA,2,NA,NA,Excellent,5,NA,NA,NA
1068,2002,Male,1,Never married,NA,NA,NA,NA,Fair,2,Completely happy,7,5.171761269472839
1071,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1077,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Very happy,6,5.412520191166161
1080,2002,Female,-1,Married,NA,NA,No,-1,Poor,1,Fairly happy,5,4.931002347779515
1084,2002,Male,1,Married,2,2,Yes,1,NA,NA,NA,NA,NA
1087,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1089,2002,Female,-1,Married,3,2,No,-1,Excellent,5,NA,NA,NA
1093,2002,Female,-1,Married,NA,NA,NA,NA,Poor,1,NA,NA,NA
1096,2002,Female,-1,Married,NA,NA,Yes,1,Excellent,5,Very happy,6,5.894038034552808
1099,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Completely happy,7,5.653279112859485
1100,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1101,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1103,2002,Female,-1,Divorced,NA,3,No,-1,NA,NA,NA,NA,NA
1107,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1108,2002,Male,1,Married,NA,NA,NA,NA,Poor,1,NA,NA,NA
1110,2002,Male,1,Divorced,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1113,2002,Female,-1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1117,2002,Male,1,Never married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1119,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1125,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1126,2002,Female,-1,Never married,NA,3,NA,NA,Excellent,5,NA,NA,NA
1129,2002,Male,1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
1132,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1133,2002,Male,1,Married,2,NA,NA,NA,NA,NA,NA,NA,NA
1135,2002,Female,-1,Married,NA,NA,NA,NA,Poor,1,NA,NA,NA
1136,2002,Male,1,Married,2,1,No,-1,NA,NA,NA,NA,NA
1138,2002,Female,-1,Married,NA,NA,Yes,1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1139,2002,Male,1,Married,NA,NA,NA,NA,Poor,1,NA,NA,NA
1140,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1148,2002,Male,1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
1149,2002,Male,1,Never married,NA,4,NA,NA,NA,NA,NA,NA,NA
1154,2002,Female,-1,Married,3,3,No,-1,NA,NA,NA,NA,NA
1155,2002,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,2002,Male,1,Married,2,NA,No,-1,Fair,2,NA,NA,NA
1162,2002,Male,1,Married,3,2,No,-1,Fair,2,NA,NA,NA
1163,2002,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1164,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1168,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1174,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Neither happy nor unhappy,4,5.412520191166162
1177,2002,Male,1,Married,NA,NA,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1180,2002,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,2002,Female,-1,Widowed,NA,2,No,-1,Fair,2,NA,NA,NA
1184,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1187,2002,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1197,2002,Female,-1,Never married,NA,3,NA,NA,Good,3,NA,NA,NA
1200,2002,Female,-1,Widowed,NA,NA,Yes,1,Very good,4,Completely happy,7,5.653279112859485
1207,2002,Female,-1,Separated,NA,3,No,-1,Excellent,5,NA,NA,NA
1208,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1213,2002,Male,1,Married,3,2,No,-1,Very good,4,NA,NA,NA
1220,2002,Male,1,Married,2,2,No,-1,Good,3,NA,NA,NA
1224,2002,Female,-1,Separated,NA,NA,No,-1,Excellent,5,NA,NA,NA
1225,2002,Female,-1,Married,NA,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
1228,2002,Female,-1,Married,NA,NA,Yes,1,Excellent,5,Very happy,6,5.894038034552808
1230,2002,Male,1,Married,2,2,Yes,1,Excellent,5,NA,NA,NA
1231,2002,Female,-1,Married,3,2,No,-1,NA,NA,NA,NA,NA
1234,2002,Male,1,Divorced,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1243,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1244,2002,Male,1,Married,3,NA,No,-1,Very good,4,NA,NA,NA
1246,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
1248,2002,Male,1,Married,2,3,NA,NA,NA,NA,NA,NA,NA
1252,2002,Female,-1,Divorced,NA,NA,No,-1,Fair,2,NA,NA,NA
1254,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1256,2002,Female,-1,Divorced,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1258,2002,Female,-1,Never married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1260,2002,Female,-1,Never married,NA,3,NA,NA,NA,NA,NA,NA,NA
1264,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1265,2002,Female,-1,Divorced,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1267,2002,Male,1,Divorced,NA,2,No,-1,Very good,4,NA,NA,NA
1269,2002,Female,-1,Widowed,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1270,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1271,2002,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,2002,Male,1,Married,NA,NA,No,-1,Good,3,Completely happy,7,5.412520191166162
1274,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
1276,2002,Female,-1,Never married,NA,3,NA,NA,Fair,2,NA,NA,NA
1278,2002,Male,1,Divorced,NA,NA,Yes,1,Very good,4,NA,NA,NA
1282,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1283,2002,Male,1,Never married,NA,3,NA,NA,Good,3,NA,NA,NA
1291,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1294,2002,Male,1,Divorced,NA,2,No,-1,Excellent,5,NA,NA,NA
1295,2002,Male,1,Never married,NA,NA,NA,NA,Fair,2,NA,NA,NA
1296,2002,Male,1,Married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1303,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Completely happy,7,5.412520191166162
1305,2002,Male,1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1313,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1321,2002,Female,-1,Married,2,7,NA,NA,Excellent,5,NA,NA,NA
1322,2002,Female,-1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
1325,2002,Male,1,Never married,NA,2,NA,NA,Good,3,NA,NA,NA
1334,2002,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1342,2002,Female,-1,Divorced,NA,NA,No,-1,Fair,2,NA,NA,NA
1343,2002,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1346,2002,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1351,2002,Female,-1,Never married,NA,5,NA,NA,Excellent,5,NA,NA,NA
1357,2002,Female,-1,Married,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
1358,2002,Female,-1,Married,3,2,No,-1,Very good,4,NA,NA,NA
1360,2002,Male,1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1364,2002,Male,1,Married,NA,NA,No,-1,Fair,2,Completely happy,7,5.171761269472839
1365,2002,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1371,2002,Male,1,Divorced,NA,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
1373,2002,Male,1,Married,3,2,Yes,1,NA,NA,NA,NA,NA
1376,2002,Female,-1,Widowed,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1382,2002,Male,1,Widowed,NA,NA,NA,NA,Good,3,NA,NA,NA
1386,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1388,2002,Female,-1,Divorced,NA,NA,Yes,1,Excellent,5,Very happy,6,5.894038034552808
1391,2002,Female,-1,Married,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1393,2002,Male,1,Never married,NA,5,NA,NA,NA,NA,NA,NA,NA
1396,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1399,2002,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1403,2002,Female,-1,Married,1,2,No,-1,NA,NA,NA,NA,NA
1405,2002,Female,-1,Divorced,NA,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
1407,2002,Female,-1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
1409,2002,Female,-1,Widowed,NA,NA,Yes,1,Good,3,Completely happy,7,5.412520191166162
1410,2002,Male,1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
1411,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1413,2002,Female,-1,Married,3,NA,NA,NA,Fair,2,NA,NA,NA
1419,2002,Female,-1,Widowed,NA,NA,No,-1,Very good,4,NA,NA,NA
1425,2002,Female,-1,Married,2,2,No,-1,Good,3,NA,NA,NA
1426,2002,Male,1,Divorced,NA,3,No,-1,NA,NA,NA,NA,NA
1428,2002,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1429,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1432,2002,Male,1,Married,3,NA,No,-1,Excellent,5,NA,NA,NA
1436,2002,Female,-1,Married,NA,NA,NA,NA,Good,3,NA,NA,NA
1442,2002,Male,1,Married,2,NA,NA,NA,Very good,4,NA,NA,NA
1449,2002,Female,-1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1453,2002,Female,-1,Never married,NA,NA,NA,NA,Very good,4,Completely happy,7,5.653279112859485
1454,2002,Female,-1,Married,NA,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1456,2002,Male,1,Married,2,NA,No,-1,Good,3,NA,NA,NA
1458,2002,Male,1,Married,NA,NA,Yes,1,Good,3,Fairly unhappy,3,5.412520191166161
1465,2002,Female,-1,Divorced,NA,NA,Yes,1,Fair,2,NA,NA,NA
1467,2002,Male,1,Married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1469,2002,Female,-1,Divorced,NA,NA,NA,NA,Good,3,NA,NA,NA
1470,2002,Female,-1,Married,NA,NA,NA,NA,Very good,4,NA,NA,NA
1479,2002,Female,-1,Widowed,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1480,2002,Male,1,Married,NA,NA,NA,NA,Good,3,NA,NA,NA
1483,2002,Female,-1,Married,2,3,NA,NA,Good,3,NA,NA,NA
1487,2002,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1489,2002,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1497,2002,Male,1,Divorced,NA,NA,NA,NA,Good,3,NA,NA,NA
1501,2002,Female,-1,Never married,NA,NA,NA,NA,NA,NA,Neither happy nor unhappy,4,NA
1505,2002,Male,1,Married,3,5,No,-1,Excellent,5,NA,NA,NA
1510,2002,Male,1,Never married,NA,3,NA,NA,Very good,4,NA,NA,NA
1511,2002,Male,1,Never married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1513,2002,Male,1,Divorced,NA,3,No,-1,Good,3,NA,NA,NA
1518,2002,Female,-1,Separated,NA,NA,No,-1,Good,3,NA,NA,NA
1519,2002,Male,1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1521,2002,Male,1,Married,NA,NA,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1524,2002,Male,1,Divorced,NA,NA,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1525,2002,Male,1,Married,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1527,2002,Female,-1,Married,2,2,No,-1,Very good,4,NA,NA,NA
